,center,left,right,angle,speed
2439,center_2022_04_10_12_47_15_718.jpg,left_2022_04_10_12_47_15_718.jpg,right_2022_04_10_12_47_15_718.jpg,0.0,30.1903
2440,center_2022_04_10_12_47_15_788.jpg,left_2022_04_10_12_47_15_788.jpg,right_2022_04_10_12_47_15_788.jpg,0.0,30.19034
2441,center_2022_04_10_12_47_15_857.jpg,left_2022_04_10_12_47_15_857.jpg,right_2022_04_10_12_47_15_857.jpg,0.0,30.19054
2442,center_2022_04_10_12_47_15_924.jpg,left_2022_04_10_12_47_15_924.jpg,right_2022_04_10_12_47_15_924.jpg,0.0,30.1902
2443,center_2022_04_10_12_47_15_991.jpg,left_2022_04_10_12_47_15_991.jpg,right_2022_04_10_12_47_15_991.jpg,0.0,30.1903
2444,center_2022_04_10_12_47_16_059.jpg,left_2022_04_10_12_47_16_059.jpg,right_2022_04_10_12_47_16_059.jpg,0.0,30.19025
2445,center_2022_04_10_12_47_16_129.jpg,left_2022_04_10_12_47_16_129.jpg,right_2022_04_10_12_47_16_129.jpg,0.0,30.19023
2446,center_2022_04_10_12_47_16_197.jpg,left_2022_04_10_12_47_16_197.jpg,right_2022_04_10_12_47_16_197.jpg,0.0,30.19033
2447,center_2022_04_10_12_47_16_267.jpg,left_2022_04_10_12_47_16_267.jpg,right_2022_04_10_12_47_16_267.jpg,0.0,30.19032
2448,center_2022_04_10_12_47_16_339.jpg,left_2022_04_10_12_47_16_339.jpg,right_2022_04_10_12_47_16_339.jpg,0.0,30.19019
2449,center_2022_04_10_12_47_16_405.jpg,left_2022_04_10_12_47_16_405.jpg,right_2022_04_10_12_47_16_405.jpg,-0.15,30.18428
2450,center_2022_04_10_12_47_16_473.jpg,left_2022_04_10_12_47_16_473.jpg,right_2022_04_10_12_47_16_473.jpg,0.0,30.19105
2451,center_2022_04_10_12_47_16_542.jpg,left_2022_04_10_12_47_16_542.jpg,right_2022_04_10_12_47_16_542.jpg,0.0,30.19025
2452,center_2022_04_10_12_47_16_611.jpg,left_2022_04_10_12_47_16_611.jpg,right_2022_04_10_12_47_16_611.jpg,0.0,30.19025
2453,center_2022_04_10_12_47_16_678.jpg,left_2022_04_10_12_47_16_678.jpg,right_2022_04_10_12_47_16_678.jpg,0.0,30.19031
2454,center_2022_04_10_12_47_16_749.jpg,left_2022_04_10_12_47_16_749.jpg,right_2022_04_10_12_47_16_749.jpg,0.0,30.19031
2455,center_2022_04_10_12_47_16_818.jpg,left_2022_04_10_12_47_16_818.jpg,right_2022_04_10_12_47_16_818.jpg,0.0,30.19032
2456,center_2022_04_10_12_47_16_886.jpg,left_2022_04_10_12_47_16_886.jpg,right_2022_04_10_12_47_16_886.jpg,0.0,30.19031
2457,center_2022_04_10_12_47_16_953.jpg,left_2022_04_10_12_47_16_953.jpg,right_2022_04_10_12_47_16_953.jpg,0.0,30.19037
2458,center_2022_04_10_12_47_17_024.jpg,left_2022_04_10_12_47_17_024.jpg,right_2022_04_10_12_47_17_024.jpg,0.0,30.1903
2459,center_2022_04_10_12_47_17_092.jpg,left_2022_04_10_12_47_17_092.jpg,right_2022_04_10_12_47_17_092.jpg,0.1,30.18752
2460,center_2022_04_10_12_47_17_160.jpg,left_2022_04_10_12_47_17_160.jpg,right_2022_04_10_12_47_17_160.jpg,0.0,30.19104
2461,center_2022_04_10_12_47_17_231.jpg,left_2022_04_10_12_47_17_231.jpg,right_2022_04_10_12_47_17_231.jpg,0.0,30.19013
2462,center_2022_04_10_12_47_17_302.jpg,left_2022_04_10_12_47_17_302.jpg,right_2022_04_10_12_47_17_302.jpg,0.0,30.19026
2463,center_2022_04_10_12_47_17_371.jpg,left_2022_04_10_12_47_17_371.jpg,right_2022_04_10_12_47_17_371.jpg,0.0,30.19042
2464,center_2022_04_10_12_47_17_441.jpg,left_2022_04_10_12_47_17_441.jpg,right_2022_04_10_12_47_17_441.jpg,0.0,30.19023
2465,center_2022_04_10_12_47_17_510.jpg,left_2022_04_10_12_47_17_510.jpg,right_2022_04_10_12_47_17_510.jpg,0.0,30.19023
2466,center_2022_04_10_12_47_17_581.jpg,left_2022_04_10_12_47_17_581.jpg,right_2022_04_10_12_47_17_581.jpg,0.0,30.19028
2467,center_2022_04_10_12_47_17_648.jpg,left_2022_04_10_12_47_17_648.jpg,right_2022_04_10_12_47_17_648.jpg,0.0,30.19044
2468,center_2022_04_10_12_47_17_719.jpg,left_2022_04_10_12_47_17_719.jpg,right_2022_04_10_12_47_17_719.jpg,0.0,30.19025
2469,center_2022_04_10_12_47_17_787.jpg,left_2022_04_10_12_47_17_787.jpg,right_2022_04_10_12_47_17_787.jpg,-0.1,30.18764
2470,center_2022_04_10_12_47_17_857.jpg,left_2022_04_10_12_47_17_857.jpg,right_2022_04_10_12_47_17_857.jpg,0.0,30.19105
2471,center_2022_04_10_12_47_17_928.jpg,left_2022_04_10_12_47_17_928.jpg,right_2022_04_10_12_47_17_928.jpg,0.0,30.19013
2472,center_2022_04_10_12_47_17_998.jpg,left_2022_04_10_12_47_17_998.jpg,right_2022_04_10_12_47_17_998.jpg,0.0,30.19028
2473,center_2022_04_10_12_47_18_069.jpg,left_2022_04_10_12_47_18_069.jpg,right_2022_04_10_12_47_18_069.jpg,-0.1,30.18818
2474,center_2022_04_10_12_47_18_140.jpg,left_2022_04_10_12_47_18_140.jpg,right_2022_04_10_12_47_18_140.jpg,-0.3,30.16999
2475,center_2022_04_10_12_47_18_211.jpg,left_2022_04_10_12_47_18_211.jpg,right_2022_04_10_12_47_18_211.jpg,-0.45,30.15202
2476,center_2022_04_10_12_47_18_279.jpg,left_2022_04_10_12_47_18_279.jpg,right_2022_04_10_12_47_18_279.jpg,-0.6500001,30.08891
2477,center_2022_04_10_12_47_18_347.jpg,left_2022_04_10_12_47_18_347.jpg,right_2022_04_10_12_47_18_347.jpg,0.0,30.07308
2478,center_2022_04_10_12_47_18_414.jpg,left_2022_04_10_12_47_18_414.jpg,right_2022_04_10_12_47_18_414.jpg,-0.1,30.39322
2479,center_2022_04_10_12_47_18_484.jpg,left_2022_04_10_12_47_18_484.jpg,right_2022_04_10_12_47_18_484.jpg,-0.3,30.01541
2480,center_2022_04_10_12_47_18_551.jpg,left_2022_04_10_12_47_18_551.jpg,right_2022_04_10_12_47_18_551.jpg,-0.45,30.00884
2481,center_2022_04_10_12_47_18_621.jpg,left_2022_04_10_12_47_18_621.jpg,right_2022_04_10_12_47_18_621.jpg,-0.6500001,30.36988
2482,center_2022_04_10_12_47_18_689.jpg,left_2022_04_10_12_47_18_689.jpg,right_2022_04_10_12_47_18_689.jpg,-0.8000001,30.07178
2483,center_2022_04_10_12_47_18_758.jpg,left_2022_04_10_12_47_18_758.jpg,right_2022_04_10_12_47_18_758.jpg,-1.0,30.05891
2484,center_2022_04_10_12_47_18_826.jpg,left_2022_04_10_12_47_18_826.jpg,right_2022_04_10_12_47_18_826.jpg,0.0,30.21893
2485,center_2022_04_10_12_47_18_898.jpg,left_2022_04_10_12_47_18_898.jpg,right_2022_04_10_12_47_18_898.jpg,0.0,30.26032
2486,center_2022_04_10_12_47_18_966.jpg,left_2022_04_10_12_47_18_966.jpg,right_2022_04_10_12_47_18_966.jpg,0.0,30.40823
2487,center_2022_04_10_12_47_19_036.jpg,left_2022_04_10_12_47_19_036.jpg,right_2022_04_10_12_47_19_036.jpg,0.15,30.33645
2488,center_2022_04_10_12_47_19_105.jpg,left_2022_04_10_12_47_19_105.jpg,right_2022_04_10_12_47_19_105.jpg,0.3,30.3866
2489,center_2022_04_10_12_47_19_174.jpg,left_2022_04_10_12_47_19_174.jpg,right_2022_04_10_12_47_19_174.jpg,0.0,30.41143
2490,center_2022_04_10_12_47_19_241.jpg,left_2022_04_10_12_47_19_241.jpg,right_2022_04_10_12_47_19_241.jpg,0.0,30.26179
2491,center_2022_04_10_12_47_19_311.jpg,left_2022_04_10_12_47_19_311.jpg,right_2022_04_10_12_47_19_311.jpg,0.0,30.28398
2492,center_2022_04_10_12_47_19_378.jpg,left_2022_04_10_12_47_19_378.jpg,right_2022_04_10_12_47_19_378.jpg,0.0,30.36616
2493,center_2022_04_10_12_47_19_447.jpg,left_2022_04_10_12_47_19_447.jpg,right_2022_04_10_12_47_19_447.jpg,0.0,30.20286
2494,center_2022_04_10_12_47_19_514.jpg,left_2022_04_10_12_47_19_514.jpg,right_2022_04_10_12_47_19_514.jpg,0.0,30.13943
2495,center_2022_04_10_12_47_19_582.jpg,left_2022_04_10_12_47_19_582.jpg,right_2022_04_10_12_47_19_582.jpg,0.0,30.54519
2496,center_2022_04_10_12_47_19_650.jpg,left_2022_04_10_12_47_19_650.jpg,right_2022_04_10_12_47_19_650.jpg,0.15,30.07913
2497,center_2022_04_10_12_47_19_717.jpg,left_2022_04_10_12_47_19_717.jpg,right_2022_04_10_12_47_19_717.jpg,0.35,30.30239
2498,center_2022_04_10_12_47_19_786.jpg,left_2022_04_10_12_47_19_786.jpg,right_2022_04_10_12_47_19_786.jpg,0.5000001,29.93267
2499,center_2022_04_10_12_47_19_853.jpg,left_2022_04_10_12_47_19_853.jpg,right_2022_04_10_12_47_19_853.jpg,0.6500001,30.38914
2500,center_2022_04_10_12_47_19_921.jpg,left_2022_04_10_12_47_19_921.jpg,right_2022_04_10_12_47_19_921.jpg,0.8500001,28.72923
2501,center_2022_04_10_12_47_19_989.jpg,left_2022_04_10_12_47_19_989.jpg,right_2022_04_10_12_47_19_989.jpg,1.0,29.16258
2502,center_2022_04_10_12_47_20_057.jpg,left_2022_04_10_12_47_20_057.jpg,right_2022_04_10_12_47_20_057.jpg,1.0,29.8776
2503,center_2022_04_10_12_47_20_128.jpg,left_2022_04_10_12_47_20_128.jpg,right_2022_04_10_12_47_20_128.jpg,0.0,30.38457
2504,center_2022_04_10_12_47_20_195.jpg,left_2022_04_10_12_47_20_195.jpg,right_2022_04_10_12_47_20_195.jpg,0.0,29.81106
2505,center_2022_04_10_12_47_20_264.jpg,left_2022_04_10_12_47_20_264.jpg,right_2022_04_10_12_47_20_264.jpg,0.15,30.18777
2506,center_2022_04_10_12_47_20_332.jpg,left_2022_04_10_12_47_20_332.jpg,right_2022_04_10_12_47_20_332.jpg,0.3,30.19166
2507,center_2022_04_10_12_47_20_399.jpg,left_2022_04_10_12_47_20_399.jpg,right_2022_04_10_12_47_20_399.jpg,0.5000001,30.16784
2508,center_2022_04_10_12_47_20_470.jpg,left_2022_04_10_12_47_20_470.jpg,right_2022_04_10_12_47_20_470.jpg,0.6500001,30.14301
2509,center_2022_04_10_12_47_20_539.jpg,left_2022_04_10_12_47_20_539.jpg,right_2022_04_10_12_47_20_539.jpg,-0.1,30.17001
2510,center_2022_04_10_12_47_20_608.jpg,left_2022_04_10_12_47_20_608.jpg,right_2022_04_10_12_47_20_608.jpg,-0.25,30.15746
2511,center_2022_04_10_12_47_20_678.jpg,left_2022_04_10_12_47_20_678.jpg,right_2022_04_10_12_47_20_678.jpg,-0.45,30.13861
2512,center_2022_04_10_12_47_20_749.jpg,left_2022_04_10_12_47_20_749.jpg,right_2022_04_10_12_47_20_749.jpg,0.0,30.17183
2513,center_2022_04_10_12_47_20_820.jpg,left_2022_04_10_12_47_20_820.jpg,right_2022_04_10_12_47_20_820.jpg,0.0,30.18761
2514,center_2022_04_10_12_47_20_890.jpg,left_2022_04_10_12_47_20_890.jpg,right_2022_04_10_12_47_20_890.jpg,0.0,30.18935
2515,center_2022_04_10_12_47_20_958.jpg,left_2022_04_10_12_47_20_958.jpg,right_2022_04_10_12_47_20_958.jpg,0.0,30.18983
2516,center_2022_04_10_12_47_21_025.jpg,left_2022_04_10_12_47_21_025.jpg,right_2022_04_10_12_47_21_025.jpg,0.15,30.18221
2517,center_2022_04_10_12_47_21_092.jpg,left_2022_04_10_12_47_21_092.jpg,right_2022_04_10_12_47_21_092.jpg,0.3,30.16729
2518,center_2022_04_10_12_47_21_163.jpg,left_2022_04_10_12_47_21_163.jpg,right_2022_04_10_12_47_21_163.jpg,0.0,30.18825
2519,center_2022_04_10_12_47_21_232.jpg,left_2022_04_10_12_47_21_232.jpg,right_2022_04_10_12_47_21_232.jpg,-0.1,30.18449
2520,center_2022_04_10_12_47_21_300.jpg,left_2022_04_10_12_47_21_300.jpg,right_2022_04_10_12_47_21_300.jpg,-0.3,30.16532
2521,center_2022_04_10_12_47_21_369.jpg,left_2022_04_10_12_47_21_369.jpg,right_2022_04_10_12_47_21_369.jpg,-0.45,30.14844
2522,center_2022_04_10_12_47_21_439.jpg,left_2022_04_10_12_47_21_439.jpg,right_2022_04_10_12_47_21_439.jpg,-0.6500001,30.12505
2523,center_2022_04_10_12_47_21_507.jpg,left_2022_04_10_12_47_21_507.jpg,right_2022_04_10_12_47_21_507.jpg,0.0,30.18103
2524,center_2022_04_10_12_47_21_579.jpg,left_2022_04_10_12_47_21_579.jpg,right_2022_04_10_12_47_21_579.jpg,0.0,30.1884
2525,center_2022_04_10_12_47_21_646.jpg,left_2022_04_10_12_47_21_646.jpg,right_2022_04_10_12_47_21_646.jpg,0.0,30.1897
2526,center_2022_04_10_12_47_21_715.jpg,left_2022_04_10_12_47_21_715.jpg,right_2022_04_10_12_47_21_715.jpg,-0.15,30.18727
2527,center_2022_04_10_12_47_21_783.jpg,left_2022_04_10_12_47_21_783.jpg,right_2022_04_10_12_47_21_783.jpg,-0.35,30.16693
2528,center_2022_04_10_12_47_21_850.jpg,left_2022_04_10_12_47_21_850.jpg,right_2022_04_10_12_47_21_850.jpg,0.0,30.18832
2529,center_2022_04_10_12_47_21_920.jpg,left_2022_04_10_12_47_21_920.jpg,right_2022_04_10_12_47_21_920.jpg,0.0,30.18971
2530,center_2022_04_10_12_47_21_989.jpg,left_2022_04_10_12_47_21_989.jpg,right_2022_04_10_12_47_21_989.jpg,0.0,30.19005
2531,center_2022_04_10_12_47_22_056.jpg,left_2022_04_10_12_47_22_056.jpg,right_2022_04_10_12_47_22_056.jpg,0.0,30.19027
2532,center_2022_04_10_12_47_22_123.jpg,left_2022_04_10_12_47_22_123.jpg,right_2022_04_10_12_47_22_123.jpg,-0.15,30.1851
2533,center_2022_04_10_12_47_22_195.jpg,left_2022_04_10_12_47_22_195.jpg,right_2022_04_10_12_47_22_195.jpg,0.0,30.18654
2534,center_2022_04_10_12_47_22_263.jpg,left_2022_04_10_12_47_22_263.jpg,right_2022_04_10_12_47_22_263.jpg,0.0,30.19
2535,center_2022_04_10_12_47_22_333.jpg,left_2022_04_10_12_47_22_333.jpg,right_2022_04_10_12_47_22_333.jpg,0.0,30.19053
2536,center_2022_04_10_12_47_22_403.jpg,left_2022_04_10_12_47_22_403.jpg,right_2022_04_10_12_47_22_403.jpg,-0.1,30.18831
2537,center_2022_04_10_12_47_22_471.jpg,left_2022_04_10_12_47_22_471.jpg,right_2022_04_10_12_47_22_471.jpg,-0.25,30.1758
2538,center_2022_04_10_12_47_22_542.jpg,left_2022_04_10_12_47_22_542.jpg,right_2022_04_10_12_47_22_542.jpg,0.0,30.18156
2539,center_2022_04_10_12_47_22_610.jpg,left_2022_04_10_12_47_22_610.jpg,right_2022_04_10_12_47_22_610.jpg,0.0,30.18913
2540,center_2022_04_10_12_47_22_678.jpg,left_2022_04_10_12_47_22_678.jpg,right_2022_04_10_12_47_22_678.jpg,0.0,30.18994
2541,center_2022_04_10_12_47_22_747.jpg,left_2022_04_10_12_47_22_747.jpg,right_2022_04_10_12_47_22_747.jpg,0.0,30.19013
2542,center_2022_04_10_12_47_22_818.jpg,left_2022_04_10_12_47_22_818.jpg,right_2022_04_10_12_47_22_818.jpg,-0.15,30.18541
2543,center_2022_04_10_12_47_22_884.jpg,left_2022_04_10_12_47_22_884.jpg,right_2022_04_10_12_47_22_884.jpg,-0.3,30.17058
2544,center_2022_04_10_12_47_22_952.jpg,left_2022_04_10_12_47_22_952.jpg,right_2022_04_10_12_47_22_952.jpg,0.0,30.18992
2545,center_2022_04_10_12_47_23_023.jpg,left_2022_04_10_12_47_23_023.jpg,right_2022_04_10_12_47_23_023.jpg,0.0,30.18991
2546,center_2022_04_10_12_47_23_092.jpg,left_2022_04_10_12_47_23_092.jpg,right_2022_04_10_12_47_23_092.jpg,0.0,30.19012
2547,center_2022_04_10_12_47_23_160.jpg,left_2022_04_10_12_47_23_160.jpg,right_2022_04_10_12_47_23_160.jpg,0.0,30.1902
2548,center_2022_04_10_12_47_23_227.jpg,left_2022_04_10_12_47_23_227.jpg,right_2022_04_10_12_47_23_227.jpg,0.0,30.19032
2549,center_2022_04_10_12_47_23_296.jpg,left_2022_04_10_12_47_23_296.jpg,right_2022_04_10_12_47_23_296.jpg,0.0,30.19025
2550,center_2022_04_10_12_47_23_363.jpg,left_2022_04_10_12_47_23_363.jpg,right_2022_04_10_12_47_23_363.jpg,0.05,30.18974
2551,center_2022_04_10_12_47_23_433.jpg,left_2022_04_10_12_47_23_433.jpg,right_2022_04_10_12_47_23_433.jpg,0.2,30.17977
2552,center_2022_04_10_12_47_23_501.jpg,left_2022_04_10_12_47_23_501.jpg,right_2022_04_10_12_47_23_501.jpg,0.0,30.19027
2553,center_2022_04_10_12_47_23_567.jpg,left_2022_04_10_12_47_23_567.jpg,right_2022_04_10_12_47_23_567.jpg,0.0,30.19014
2554,center_2022_04_10_12_47_23_636.jpg,left_2022_04_10_12_47_23_636.jpg,right_2022_04_10_12_47_23_636.jpg,0.0,30.19024
2555,center_2022_04_10_12_47_23_704.jpg,left_2022_04_10_12_47_23_704.jpg,right_2022_04_10_12_47_23_704.jpg,0.0,30.19027
2556,center_2022_04_10_12_47_23_771.jpg,left_2022_04_10_12_47_23_771.jpg,right_2022_04_10_12_47_23_771.jpg,0.0,30.19032
2557,center_2022_04_10_12_47_23_839.jpg,left_2022_04_10_12_47_23_839.jpg,right_2022_04_10_12_47_23_839.jpg,0.0,30.1903
2558,center_2022_04_10_12_47_23_909.jpg,left_2022_04_10_12_47_23_909.jpg,right_2022_04_10_12_47_23_909.jpg,0.0,30.19026
2559,center_2022_04_10_12_47_23_978.jpg,left_2022_04_10_12_47_23_978.jpg,right_2022_04_10_12_47_23_978.jpg,0.0,30.1903
2560,center_2022_04_10_12_47_24_047.jpg,left_2022_04_10_12_47_24_047.jpg,right_2022_04_10_12_47_24_047.jpg,0.0,30.19025
2561,center_2022_04_10_12_47_24_116.jpg,left_2022_04_10_12_47_24_116.jpg,right_2022_04_10_12_47_24_116.jpg,0.0,30.1903
2562,center_2022_04_10_12_47_24_185.jpg,left_2022_04_10_12_47_24_185.jpg,right_2022_04_10_12_47_24_185.jpg,-0.15,30.1842
2563,center_2022_04_10_12_47_24_252.jpg,left_2022_04_10_12_47_24_252.jpg,right_2022_04_10_12_47_24_252.jpg,-0.3,30.16919
2564,center_2022_04_10_12_47_24_320.jpg,left_2022_04_10_12_47_24_320.jpg,right_2022_04_10_12_47_24_320.jpg,0.0,30.18822
2565,center_2022_04_10_12_47_24_387.jpg,left_2022_04_10_12_47_24_387.jpg,right_2022_04_10_12_47_24_387.jpg,-0.05,30.19006
2566,center_2022_04_10_12_47_24_455.jpg,left_2022_04_10_12_47_24_455.jpg,right_2022_04_10_12_47_24_455.jpg,-0.2,30.18318
2567,center_2022_04_10_12_47_24_523.jpg,left_2022_04_10_12_47_24_523.jpg,right_2022_04_10_12_47_24_523.jpg,-0.4,30.16066
2568,center_2022_04_10_12_47_24_590.jpg,left_2022_04_10_12_47_24_590.jpg,right_2022_04_10_12_47_24_590.jpg,-0.5500001,30.14163
2569,center_2022_04_10_12_47_24_659.jpg,left_2022_04_10_12_47_24_659.jpg,right_2022_04_10_12_47_24_659.jpg,-0.7500002,30.11625
2570,center_2022_04_10_12_47_24_727.jpg,left_2022_04_10_12_47_24_727.jpg,right_2022_04_10_12_47_24_727.jpg,-0.9000002,30.1011
2571,center_2022_04_10_12_47_24_794.jpg,left_2022_04_10_12_47_24_794.jpg,right_2022_04_10_12_47_24_794.jpg,-1.0,30.09666
2572,center_2022_04_10_12_47_24_862.jpg,left_2022_04_10_12_47_24_862.jpg,right_2022_04_10_12_47_24_862.jpg,0.0,30.17238
2573,center_2022_04_10_12_47_24_931.jpg,left_2022_04_10_12_47_24_931.jpg,right_2022_04_10_12_47_24_931.jpg,0.0,30.18313
2574,center_2022_04_10_12_47_24_999.jpg,left_2022_04_10_12_47_24_999.jpg,right_2022_04_10_12_47_24_999.jpg,0.0,30.18906
2575,center_2022_04_10_12_47_25_068.jpg,left_2022_04_10_12_47_25_068.jpg,right_2022_04_10_12_47_25_068.jpg,0.0,30.18995
2576,center_2022_04_10_12_47_25_136.jpg,left_2022_04_10_12_47_25_136.jpg,right_2022_04_10_12_47_25_136.jpg,0.0,30.19041
2577,center_2022_04_10_12_47_25_204.jpg,left_2022_04_10_12_47_25_204.jpg,right_2022_04_10_12_47_25_204.jpg,0.0,30.19031
2578,center_2022_04_10_12_47_25_271.jpg,left_2022_04_10_12_47_25_271.jpg,right_2022_04_10_12_47_25_271.jpg,0.05,30.18984
2579,center_2022_04_10_12_47_25_338.jpg,left_2022_04_10_12_47_25_338.jpg,right_2022_04_10_12_47_25_338.jpg,0.25,30.17429
2580,center_2022_04_10_12_47_25_406.jpg,left_2022_04_10_12_47_25_406.jpg,right_2022_04_10_12_47_25_406.jpg,0.4,30.15727
2581,center_2022_04_10_12_47_25_475.jpg,left_2022_04_10_12_47_25_475.jpg,right_2022_04_10_12_47_25_475.jpg,0.5500001,30.13909
2582,center_2022_04_10_12_47_25_542.jpg,left_2022_04_10_12_47_25_542.jpg,right_2022_04_10_12_47_25_542.jpg,0.7500002,30.11463
2583,center_2022_04_10_12_47_25_611.jpg,left_2022_04_10_12_47_25_611.jpg,right_2022_04_10_12_47_25_611.jpg,0.0,30.17441
2584,center_2022_04_10_12_47_25_680.jpg,left_2022_04_10_12_47_25_680.jpg,right_2022_04_10_12_47_25_680.jpg,0.0,30.18733
2585,center_2022_04_10_12_47_25_749.jpg,left_2022_04_10_12_47_25_749.jpg,right_2022_04_10_12_47_25_749.jpg,0.0,30.18943
2586,center_2022_04_10_12_47_25_817.jpg,left_2022_04_10_12_47_25_817.jpg,right_2022_04_10_12_47_25_817.jpg,0.0,30.1904
2587,center_2022_04_10_12_47_25_884.jpg,left_2022_04_10_12_47_25_884.jpg,right_2022_04_10_12_47_25_884.jpg,-0.1,30.18642
2588,center_2022_04_10_12_47_25_951.jpg,left_2022_04_10_12_47_25_951.jpg,right_2022_04_10_12_47_25_951.jpg,-0.25,30.17293
2589,center_2022_04_10_12_47_26_020.jpg,left_2022_04_10_12_47_26_020.jpg,right_2022_04_10_12_47_26_020.jpg,-0.45,30.15019
2590,center_2022_04_10_12_47_26_088.jpg,left_2022_04_10_12_47_26_088.jpg,right_2022_04_10_12_47_26_088.jpg,0.0,30.18598
2591,center_2022_04_10_12_47_26_156.jpg,left_2022_04_10_12_47_26_156.jpg,right_2022_04_10_12_47_26_156.jpg,-0.1,30.19021
2592,center_2022_04_10_12_47_26_224.jpg,left_2022_04_10_12_47_26_224.jpg,right_2022_04_10_12_47_26_224.jpg,-0.25,30.18006
2593,center_2022_04_10_12_47_26_293.jpg,left_2022_04_10_12_47_26_293.jpg,right_2022_04_10_12_47_26_293.jpg,-0.4,30.162
2594,center_2022_04_10_12_47_26_361.jpg,left_2022_04_10_12_47_26_361.jpg,right_2022_04_10_12_47_26_361.jpg,-0.6000001,30.13624
2595,center_2022_04_10_12_47_26_429.jpg,left_2022_04_10_12_47_26_429.jpg,right_2022_04_10_12_47_26_429.jpg,-0.7500002,30.11706
2596,center_2022_04_10_12_47_26_496.jpg,left_2022_04_10_12_47_26_496.jpg,right_2022_04_10_12_47_26_496.jpg,-0.9500002,30.09795
2597,center_2022_04_10_12_47_26_564.jpg,left_2022_04_10_12_47_26_564.jpg,right_2022_04_10_12_47_26_564.jpg,-1.0,30.09942
2598,center_2022_04_10_12_47_26_633.jpg,left_2022_04_10_12_47_26_633.jpg,right_2022_04_10_12_47_26_633.jpg,-1.0,30.11827
2599,center_2022_04_10_12_47_26_700.jpg,left_2022_04_10_12_47_26_700.jpg,right_2022_04_10_12_47_26_700.jpg,0.0,30.16386
2600,center_2022_04_10_12_47_26_768.jpg,left_2022_04_10_12_47_26_768.jpg,right_2022_04_10_12_47_26_768.jpg,0.0,30.17749
2601,center_2022_04_10_12_47_26_837.jpg,left_2022_04_10_12_47_26_837.jpg,right_2022_04_10_12_47_26_837.jpg,0.0,30.18798
2602,center_2022_04_10_12_47_26_904.jpg,left_2022_04_10_12_47_26_904.jpg,right_2022_04_10_12_47_26_904.jpg,-0.15,30.19086
2603,center_2022_04_10_12_47_26_973.jpg,left_2022_04_10_12_47_26_973.jpg,right_2022_04_10_12_47_26_973.jpg,-0.3,30.17765
2604,center_2022_04_10_12_47_27_040.jpg,left_2022_04_10_12_47_27_040.jpg,right_2022_04_10_12_47_27_040.jpg,-0.5000001,30.15114
2605,center_2022_04_10_12_47_27_109.jpg,left_2022_04_10_12_47_27_109.jpg,right_2022_04_10_12_47_27_109.jpg,-0.6500001,30.2022
2606,center_2022_04_10_12_47_27_177.jpg,left_2022_04_10_12_47_27_177.jpg,right_2022_04_10_12_47_27_177.jpg,-0.8500001,30.08134
2607,center_2022_04_10_12_47_27_244.jpg,left_2022_04_10_12_47_27_244.jpg,right_2022_04_10_12_47_27_244.jpg,-1.0,30.07202
2608,center_2022_04_10_12_47_27_314.jpg,left_2022_04_10_12_47_27_314.jpg,right_2022_04_10_12_47_27_314.jpg,0.0,29.96184
2609,center_2022_04_10_12_47_27_386.jpg,left_2022_04_10_12_47_27_386.jpg,right_2022_04_10_12_47_27_386.jpg,0.0,30.16582
2610,center_2022_04_10_12_47_27_455.jpg,left_2022_04_10_12_47_27_455.jpg,right_2022_04_10_12_47_27_455.jpg,-0.1,30.18484
2611,center_2022_04_10_12_47_27_525.jpg,left_2022_04_10_12_47_27_525.jpg,right_2022_04_10_12_47_27_525.jpg,-0.3,29.76029
2612,center_2022_04_10_12_47_27_593.jpg,left_2022_04_10_12_47_27_593.jpg,right_2022_04_10_12_47_27_593.jpg,-0.45,30.1275
2613,center_2022_04_10_12_47_27_663.jpg,left_2022_04_10_12_47_27_663.jpg,right_2022_04_10_12_47_27_663.jpg,-0.6500001,30.05347
2614,center_2022_04_10_12_47_27_731.jpg,left_2022_04_10_12_47_27_731.jpg,right_2022_04_10_12_47_27_731.jpg,-0.8000001,29.82836
2615,center_2022_04_10_12_47_27_801.jpg,left_2022_04_10_12_47_27_801.jpg,right_2022_04_10_12_47_27_801.jpg,-1.0,29.95334
2616,center_2022_04_10_12_47_27_870.jpg,left_2022_04_10_12_47_27_870.jpg,right_2022_04_10_12_47_27_870.jpg,-1.0,30.03148
2617,center_2022_04_10_12_47_27_941.jpg,left_2022_04_10_12_47_27_941.jpg,right_2022_04_10_12_47_27_941.jpg,-1.0,29.9718
2618,center_2022_04_10_12_47_28_012.jpg,left_2022_04_10_12_47_28_012.jpg,right_2022_04_10_12_47_28_012.jpg,-1.0,29.98968
2619,center_2022_04_10_12_47_28_083.jpg,left_2022_04_10_12_47_28_083.jpg,right_2022_04_10_12_47_28_083.jpg,0.0,30.26325
2620,center_2022_04_10_12_47_28_156.jpg,left_2022_04_10_12_47_28_156.jpg,right_2022_04_10_12_47_28_156.jpg,0.0,30.00562
2621,center_2022_04_10_12_47_28_225.jpg,left_2022_04_10_12_47_28_225.jpg,right_2022_04_10_12_47_28_225.jpg,0.0,30.04037
2622,center_2022_04_10_12_47_28_296.jpg,left_2022_04_10_12_47_28_296.jpg,right_2022_04_10_12_47_28_296.jpg,0.0,30.20824
2623,center_2022_04_10_12_47_28_365.jpg,left_2022_04_10_12_47_28_365.jpg,right_2022_04_10_12_47_28_365.jpg,0.0,30.10909
