center image,left image,right image,steering angle,throttle,brake,speed
center_2020_04_22_15_56_52_618.jpg,left_2020_04_22_15_56_52_618.jpg,right_2020_04_22_15_56_52_618.jpg,-1,0,0,27.70892
center_2020_04_22_15_56_52_687.jpg,left_2020_04_22_15_56_52_687.jpg,right_2020_04_22_15_56_52_687.jpg,-1,0,0,27.47755
center_2020_04_22_15_56_52_754.jpg,left_2020_04_22_15_56_52_754.jpg,right_2020_04_22_15_56_52_754.jpg,-0.9222529,0,0,27.20612
center_2020_04_22_15_56_52_836.jpg,left_2020_04_22_15_56_52_836.jpg,right_2020_04_22_15_56_52_836.jpg,-0.6785695,0.1686207,0,27.13116
center_2020_04_22_15_56_52_943.jpg,left_2020_04_22_15_56_52_943.jpg,right_2020_04_22_15_56_52_943.jpg,-0.3561175,0.4910727,0,27.35724
center_2020_04_22_15_56_53_011.jpg,left_2020_04_22_15_56_53_011.jpg,right_2020_04_22_15_56_53_011.jpg,-0.1464223,0.7007679,0,27.62921
center_2020_04_22_15_56_53_088.jpg,left_2020_04_22_15_56_53_088.jpg,right_2020_04_22_15_56_53_088.jpg,0.04322729,0.9284238,0,28.17996
center_2020_04_22_15_56_53_164.jpg,left_2020_04_22_15_56_53_164.jpg,right_2020_04_22_15_56_53_164.jpg,0.2432273,1,0,28.81884
center_2020_04_22_15_56_53_232.jpg,left_2020_04_22_15_56_53_232.jpg,right_2020_04_22_15_56_53_232.jpg,0.3932273,0.7961977,0,29.19407
center_2020_04_22_15_56_53_330.jpg,left_2020_04_22_15_56_53_330.jpg,right_2020_04_22_15_56_53_330.jpg,0.6432273,0.5049484,0,29.41804
center_2020_04_22_15_56_53_424.jpg,left_2020_04_22_15_56_53_424.jpg,right_2020_04_22_15_56_53_424.jpg,0.8932274,0.2174186,0,29.19681
center_2020_04_22_15_56_53_507.jpg,left_2020_04_22_15_56_53_507.jpg,right_2020_04_22_15_56_53_507.jpg,1,0,0,28.65647
center_2020_04_22_15_56_53_619.jpg,left_2020_04_22_15_56_53_619.jpg,right_2020_04_22_15_56_53_619.jpg,1,0,0,27.90458
center_2020_04_22_15_56_53_694.jpg,left_2020_04_22_15_56_53_694.jpg,right_2020_04_22_15_56_53_694.jpg,1,0,0,27.50616
center_2020_04_22_15_56_53_769.jpg,left_2020_04_22_15_56_53_769.jpg,right_2020_04_22_15_56_53_769.jpg,1,0,0,27.23919
center_2020_04_22_15_56_53_862.jpg,left_2020_04_22_15_56_53_862.jpg,right_2020_04_22_15_56_53_862.jpg,1,0,0,26.83021
center_2020_04_22_15_56_53_949.jpg,left_2020_04_22_15_56_53_949.jpg,right_2020_04_22_15_56_53_949.jpg,1,0,0,26.52296
center_2020_04_22_15_56_54_036.jpg,left_2020_04_22_15_56_54_036.jpg,right_2020_04_22_15_56_54_036.jpg,1,0,0,26.15414
center_2020_04_22_15_56_54_115.jpg,left_2020_04_22_15_56_54_115.jpg,right_2020_04_22_15_56_54_115.jpg,0.9435691,0,0,25.87924
center_2020_04_22_15_56_54_223.jpg,left_2020_04_22_15_56_54_223.jpg,right_2020_04_22_15_56_54_223.jpg,0.6172403,0.1278642,0,25.75836
center_2020_04_22_15_56_54_302.jpg,left_2020_04_22_15_56_54_302.jpg,right_2020_04_22_15_56_54_302.jpg,0.3844787,0.3606258,0,25.87141
center_2020_04_22_15_56_54_390.jpg,left_2020_04_22_15_56_54_390.jpg,right_2020_04_22_15_56_54_390.jpg,0.1178413,0.6272631,0,26.15582
center_2020_04_22_15_56_54_492.jpg,left_2020_04_22_15_56_54_492.jpg,right_2020_04_22_15_56_54_492.jpg,0,0.9336882,0,26.81626
center_2020_04_22_15_56_54_562.jpg,left_2020_04_22_15_56_54_562.jpg,right_2020_04_22_15_56_54_562.jpg,0,1,0,27.54226
center_2020_04_22_15_56_54_676.jpg,left_2020_04_22_15_56_54_676.jpg,right_2020_04_22_15_56_54_676.jpg,0.1,1,0,28.47085
center_2020_04_22_15_56_54_747.jpg,left_2020_04_22_15_56_54_747.jpg,right_2020_04_22_15_56_54_747.jpg,0.3,1,0,29.16763
center_2020_04_22_15_56_54_844.jpg,left_2020_04_22_15_56_54_844.jpg,right_2020_04_22_15_56_54_844.jpg,0.5500001,1,0,10.23386
center_2020_04_22_15_56_54_911.jpg,left_2020_04_22_15_56_54_911.jpg,right_2020_04_22_15_56_54_911.jpg,0.7,1,0,9.350904
center_2020_04_22_15_56_54_996.jpg,left_2020_04_22_15_56_54_996.jpg,right_2020_04_22_15_56_54_996.jpg,0.9500002,1,0,8.434796
center_2020_04_22_15_56_55_092.jpg,left_2020_04_22_15_56_55_092.jpg,right_2020_04_22_15_56_55_092.jpg,1,0.8895856,0,7.763301
center_2020_04_22_15_56_55_172.jpg,left_2020_04_22_15_56_55_172.jpg,right_2020_04_22_15_56_55_172.jpg,1,0.6502084,0,7.07291
center_2020_04_22_15_56_55_248.jpg,left_2020_04_22_15_56_55_248.jpg,right_2020_04_22_15_56_55_248.jpg,1,0.4145974,0,6.270922
center_2020_04_22_15_56_55_330.jpg,left_2020_04_22_15_56_55_330.jpg,right_2020_04_22_15_56_55_330.jpg,1,0.2178712,0,5.376464
center_2020_04_22_15_56_55_424.jpg,left_2020_04_22_15_56_55_424.jpg,right_2020_04_22_15_56_55_424.jpg,1,0,0,4.117244
center_2020_04_22_15_56_55_523.jpg,left_2020_04_22_15_56_55_523.jpg,right_2020_04_22_15_56_55_523.jpg,0.761771,0,0,2.822014
center_2020_04_22_15_56_55_596.jpg,left_2020_04_22_15_56_55_596.jpg,right_2020_04_22_15_56_55_596.jpg,0.533899,0,0,1.769456
center_2020_04_22_15_56_55_688.jpg,left_2020_04_22_15_56_55_688.jpg,right_2020_04_22_15_56_55_688.jpg,0.2636161,0,0,0.7493804
center_2020_04_22_15_56_55_780.jpg,left_2020_04_22_15_56_55_780.jpg,right_2020_04_22_15_56_55_780.jpg,0,0,0,0.05810073
center_2020_04_22_15_56_55_857.jpg,left_2020_04_22_15_56_55_857.jpg,right_2020_04_22_15_56_55_857.jpg,0,0,0,0.06846814
center_2020_04_22_15_56_55_941.jpg,left_2020_04_22_15_56_55_941.jpg,right_2020_04_22_15_56_55_941.jpg,0,0,0,0.04624177
center_2020_04_22_15_56_56_033.jpg,left_2020_04_22_15_56_56_033.jpg,right_2020_04_22_15_56_56_033.jpg,0,0,0,0.02234611
center_2020_04_22_15_56_56_113.jpg,left_2020_04_22_15_56_56_113.jpg,right_2020_04_22_15_56_56_113.jpg,0,0,0,0.005973785
center_2020_04_22_15_56_56_222.jpg,left_2020_04_22_15_56_56_222.jpg,right_2020_04_22_15_56_56_222.jpg,0,0,0,0.001491333
center_2020_04_22_15_56_56_314.jpg,left_2020_04_22_15_56_56_314.jpg,right_2020_04_22_15_56_56_314.jpg,0,0,0,0.001689349
center_2020_04_22_15_56_56_395.jpg,left_2020_04_22_15_56_56_395.jpg,right_2020_04_22_15_56_56_395.jpg,0,0,0,0.001170838
center_2020_04_22_16_00_10_142.jpg,left_2020_04_22_16_00_10_142.jpg,right_2020_04_22_16_00_10_142.jpg,0,0,0,26.97469
center_2020_04_22_16_00_10_212.jpg,left_2020_04_22_16_00_10_212.jpg,right_2020_04_22_16_00_10_212.jpg,0,0,0,26.5151
center_2020_04_22_16_00_10_283.jpg,left_2020_04_22_16_00_10_283.jpg,right_2020_04_22_16_00_10_283.jpg,0,0,0,26.18038
center_2020_04_22_16_00_10_357.jpg,left_2020_04_22_16_00_10_357.jpg,right_2020_04_22_16_00_10_357.jpg,0,0,0,25.74678
center_2020_04_22_16_00_10_431.jpg,left_2020_04_22_16_00_10_431.jpg,right_2020_04_22_16_00_10_431.jpg,0,0.1473498,0,25.30757
center_2020_04_22_16_00_10_504.jpg,left_2020_04_22_16_00_10_504.jpg,right_2020_04_22_16_00_10_504.jpg,0,0.3675774,0,25.10027
center_2020_04_22_16_00_10_574.jpg,left_2020_04_22_16_00_10_574.jpg,right_2020_04_22_16_00_10_574.jpg,0,0.5765262,0,25.04155
center_2020_04_22_16_00_10_642.jpg,left_2020_04_22_16_00_10_642.jpg,right_2020_04_22_16_00_10_642.jpg,0,0.7819563,0,25.15977
center_2020_04_22_16_00_10_716.jpg,left_2020_04_22_16_00_10_716.jpg,right_2020_04_22_16_00_10_716.jpg,-0.05,1,0,25.55681
center_2020_04_22_16_00_10_786.jpg,left_2020_04_22_16_00_10_786.jpg,right_2020_04_22_16_00_10_786.jpg,-0.2,1,0,25.71437
center_2020_04_22_16_00_10_857.jpg,left_2020_04_22_16_00_10_857.jpg,right_2020_04_22_16_00_10_857.jpg,-0.4,1,0,26.02383
center_2020_04_22_16_00_10_928.jpg,left_2020_04_22_16_00_10_928.jpg,right_2020_04_22_16_00_10_928.jpg,-0.5500001,1,0,26.35997
center_2020_04_22_16_00_10_995.jpg,left_2020_04_22_16_00_10_995.jpg,right_2020_04_22_16_00_10_995.jpg,-0.6330201,1,0,26.46124
center_2020_04_22_16_00_11_072.jpg,left_2020_04_22_16_00_11_072.jpg,right_2020_04_22_16_00_11_072.jpg,-0.4054155,1,0,26.74785
center_2020_04_22_16_00_11_142.jpg,left_2020_04_22_16_00_11_142.jpg,right_2020_04_22_16_00_11_142.jpg,-0.5554155,1,0,27.12435
center_2020_04_22_16_00_11_229.jpg,left_2020_04_22_16_00_11_229.jpg,right_2020_04_22_16_00_11_229.jpg,-0.8054156,1,0,27.33744
center_2020_04_22_16_00_11_301.jpg,left_2020_04_22_16_00_11_301.jpg,right_2020_04_22_16_00_11_301.jpg,-0.9554155,1,0,27.40776
center_2020_04_22_16_00_11_370.jpg,left_2020_04_22_16_00_11_370.jpg,right_2020_04_22_16_00_11_370.jpg,-0.8646088,1,0,27.67085
center_2020_04_22_16_00_11_441.jpg,left_2020_04_22_16_00_11_441.jpg,right_2020_04_22_16_00_11_441.jpg,-0.6490354,1,0,27.97455
center_2020_04_22_16_00_11_510.jpg,left_2020_04_22_16_00_11_510.jpg,right_2020_04_22_16_00_11_510.jpg,-0.4420291,1,0,28.35127
center_2020_04_22_16_00_11_576.jpg,left_2020_04_22_16_00_11_576.jpg,right_2020_04_22_16_00_11_576.jpg,-0.4782023,1,0,28.76301
center_2020_04_22_16_00_11_647.jpg,left_2020_04_22_16_00_11_647.jpg,right_2020_04_22_16_00_11_647.jpg,-0.588519,1,0,28.98986
center_2020_04_22_16_00_11_715.jpg,left_2020_04_22_16_00_11_715.jpg,right_2020_04_22_16_00_11_715.jpg,-0.382539,1,0,29.41245
center_2020_04_22_16_00_11_788.jpg,left_2020_04_22_16_00_11_788.jpg,right_2020_04_22_16_00_11_788.jpg,-0.1634547,1,0,29.71757
center_2020_04_22_16_00_11_856.jpg,left_2020_04_22_16_00_11_856.jpg,right_2020_04_22_16_00_11_856.jpg,0,1,0,30.13052
center_2020_04_22_16_00_11_925.jpg,left_2020_04_22_16_00_11_925.jpg,right_2020_04_22_16_00_11_925.jpg,0,1,0,30.05382
center_2020_04_22_16_00_12_009.jpg,left_2020_04_22_16_00_12_009.jpg,right_2020_04_22_16_00_12_009.jpg,0,1,0,30.12083
center_2020_04_22_16_00_12_105.jpg,left_2020_04_22_16_00_12_105.jpg,right_2020_04_22_16_00_12_105.jpg,0,1,0,30.04051
center_2020_04_22_16_00_12_174.jpg,left_2020_04_22_16_00_12_174.jpg,right_2020_04_22_16_00_12_174.jpg,0,1,0,30.06658
center_2020_04_22_16_00_12_235.jpg,left_2020_04_22_16_00_12_235.jpg,right_2020_04_22_16_00_12_235.jpg,-0.1,1,0,30.06767
center_2020_04_22_16_00_12_311.jpg,left_2020_04_22_16_00_12_311.jpg,right_2020_04_22_16_00_12_311.jpg,-0.3,1,0,30.04206
center_2020_04_22_16_00_12_401.jpg,left_2020_04_22_16_00_12_401.jpg,right_2020_04_22_16_00_12_401.jpg,-0.3114945,1,0,29.93186
center_2020_04_22_16_00_12_459.jpg,left_2020_04_22_16_00_12_459.jpg,right_2020_04_22_16_00_12_459.jpg,-0.1007712,1,0,30.07165
center_2020_04_22_16_00_12_542.jpg,left_2020_04_22_16_00_12_542.jpg,right_2020_04_22_16_00_12_542.jpg,0,1,0,29.98084
center_2020_04_22_16_00_12_597.jpg,left_2020_04_22_16_00_12_597.jpg,right_2020_04_22_16_00_12_597.jpg,0,1,0,29.91691
center_2020_04_22_16_00_12_668.jpg,left_2020_04_22_16_00_12_668.jpg,right_2020_04_22_16_00_12_668.jpg,0,1,0,30.04891
center_2020_04_22_16_00_12_754.jpg,left_2020_04_22_16_00_12_754.jpg,right_2020_04_22_16_00_12_754.jpg,-0.1,1,0,30.2998
center_2020_04_22_16_00_12_823.jpg,left_2020_04_22_16_00_12_823.jpg,right_2020_04_22_16_00_12_823.jpg,-0.3,1,0,30.22031
center_2020_04_22_16_00_12_896.jpg,left_2020_04_22_16_00_12_896.jpg,right_2020_04_22_16_00_12_896.jpg,-0.45,1,0,30.15893
center_2020_04_22_16_00_12_966.jpg,left_2020_04_22_16_00_12_966.jpg,right_2020_04_22_16_00_12_966.jpg,-0.6500001,1,0,30.21661
center_2020_04_22_16_00_13_036.jpg,left_2020_04_22_16_00_13_036.jpg,right_2020_04_22_16_00_13_036.jpg,-0.7188249,1,0,30.34438
center_2020_04_22_16_00_13_110.jpg,left_2020_04_22_16_00_13_110.jpg,right_2020_04_22_16_00_13_110.jpg,-0.4865259,1,0,30.40504
center_2020_04_22_16_00_13_183.jpg,left_2020_04_22_16_00_13_183.jpg,right_2020_04_22_16_00_13_183.jpg,-0.4535975,1,0,30.20794
center_2020_04_22_16_00_13_262.jpg,left_2020_04_22_16_00_13_262.jpg,right_2020_04_22_16_00_13_262.jpg,-0.6535975,1,0,30.28815
center_2020_04_22_16_00_13_348.jpg,left_2020_04_22_16_00_13_348.jpg,right_2020_04_22_16_00_13_348.jpg,-0.8535975,1,0,30.15927
center_2020_04_22_16_00_13_411.jpg,left_2020_04_22_16_00_13_411.jpg,right_2020_04_22_16_00_13_411.jpg,-0.8706799,1,0,30.20293
center_2020_04_22_16_00_13_499.jpg,left_2020_04_22_16_00_13_499.jpg,right_2020_04_22_16_00_13_499.jpg,-0.60295,1,0,30.22775
center_2020_04_22_16_00_13_578.jpg,left_2020_04_22_16_00_13_578.jpg,right_2020_04_22_16_00_13_578.jpg,-0.3649729,1,0,30.15742
center_2020_04_22_16_00_13_662.jpg,left_2020_04_22_16_00_13_662.jpg,right_2020_04_22_16_00_13_662.jpg,-0.5649729,1,0,30.05648
center_2020_04_22_16_00_13_754.jpg,left_2020_04_22_16_00_13_754.jpg,right_2020_04_22_16_00_13_754.jpg,-0.3439881,1,0,30.18846
center_2020_04_22_16_00_13_837.jpg,left_2020_04_22_16_00_13_837.jpg,right_2020_04_22_16_00_13_837.jpg,-0.1028925,1,0,30.3988
center_2020_04_22_16_00_13_925.jpg,left_2020_04_22_16_00_13_925.jpg,right_2020_04_22_16_00_13_925.jpg,0,1,0,30.23135
center_2020_04_22_16_00_14_013.jpg,left_2020_04_22_16_00_14_013.jpg,right_2020_04_22_16_00_14_013.jpg,0,1,0,30.47093
center_2020_04_22_16_00_14_110.jpg,left_2020_04_22_16_00_14_110.jpg,right_2020_04_22_16_00_14_110.jpg,0,1,0,30.29104
center_2020_04_22_16_00_14_204.jpg,left_2020_04_22_16_00_14_204.jpg,right_2020_04_22_16_00_14_204.jpg,0,1,0,29.98162
center_2020_04_22_16_00_14_284.jpg,left_2020_04_22_16_00_14_284.jpg,right_2020_04_22_16_00_14_284.jpg,0,1,0,30.2681
center_2020_04_22_16_00_14_386.jpg,left_2020_04_22_16_00_14_386.jpg,right_2020_04_22_16_00_14_386.jpg,0,1,0,30.17543
center_2020_04_22_16_00_14_455.jpg,left_2020_04_22_16_00_14_455.jpg,right_2020_04_22_16_00_14_455.jpg,0,1,0,30.167
center_2020_04_22_16_00_14_557.jpg,left_2020_04_22_16_00_14_557.jpg,right_2020_04_22_16_00_14_557.jpg,-0.1,1,0,30.25887
center_2020_04_22_16_00_14_635.jpg,left_2020_04_22_16_00_14_635.jpg,right_2020_04_22_16_00_14_635.jpg,-0.3,1,0,30.17776
center_2020_04_22_16_00_14_717.jpg,left_2020_04_22_16_00_14_717.jpg,right_2020_04_22_16_00_14_717.jpg,-0.4467534,1,0,30.04777
center_2020_04_22_16_00_14_794.jpg,left_2020_04_22_16_00_14_794.jpg,right_2020_04_22_16_00_14_794.jpg,-0.2178795,1,0,30.1865
center_2020_04_22_16_00_14_862.jpg,left_2020_04_22_16_00_14_862.jpg,right_2020_04_22_16_00_14_862.jpg,-0.01401392,1,0,30.18912
center_2020_04_22_16_00_14_942.jpg,left_2020_04_22_16_00_14_942.jpg,right_2020_04_22_16_00_14_942.jpg,0,1,0,30.19058
center_2020_04_22_16_00_15_009.jpg,left_2020_04_22_16_00_15_009.jpg,right_2020_04_22_16_00_15_009.jpg,0,1,0,30.19103
center_2020_04_22_16_00_15_096.jpg,left_2020_04_22_16_00_15_096.jpg,right_2020_04_22_16_00_15_096.jpg,0,1,0,30.1903
center_2020_04_22_16_00_15_183.jpg,left_2020_04_22_16_00_15_183.jpg,right_2020_04_22_16_00_15_183.jpg,0,1,0,30.19036
center_2020_04_22_16_00_15_274.jpg,left_2020_04_22_16_00_15_274.jpg,right_2020_04_22_16_00_15_274.jpg,0,1,0,30.16467
center_2020_04_22_16_00_15_364.jpg,left_2020_04_22_16_00_15_364.jpg,right_2020_04_22_16_00_15_364.jpg,0,1,0,30.14287
center_2020_04_22_16_00_15_463.jpg,left_2020_04_22_16_00_15_463.jpg,right_2020_04_22_16_00_15_463.jpg,0,1,0,29.99918
center_2020_04_22_16_00_15_555.jpg,left_2020_04_22_16_00_15_555.jpg,right_2020_04_22_16_00_15_555.jpg,0,1,0,30.07228
center_2020_04_22_16_00_15_655.jpg,left_2020_04_22_16_00_15_655.jpg,right_2020_04_22_16_00_15_655.jpg,0,1,0,30.11716
center_2020_04_22_16_00_15_724.jpg,left_2020_04_22_16_00_15_724.jpg,right_2020_04_22_16_00_15_724.jpg,0.05,1,0,30.12115
center_2020_04_22_16_00_15_817.jpg,left_2020_04_22_16_00_15_817.jpg,right_2020_04_22_16_00_15_817.jpg,0.3,1,0,30.32355
center_2020_04_22_16_00_15_895.jpg,left_2020_04_22_16_00_15_895.jpg,right_2020_04_22_16_00_15_895.jpg,0.5000001,1,0,30.10705
center_2020_04_22_16_00_15_975.jpg,left_2020_04_22_16_00_15_975.jpg,right_2020_04_22_16_00_15_975.jpg,0.7,1,0,30.07829
center_2020_04_22_16_00_16_064.jpg,left_2020_04_22_16_00_16_064.jpg,right_2020_04_22_16_00_16_064.jpg,0.9000002,1,0,30.42761
center_2020_04_22_16_00_16_148.jpg,left_2020_04_22_16_00_16_148.jpg,right_2020_04_22_16_00_16_148.jpg,1,1,0,30.28322
center_2020_04_22_16_00_16_232.jpg,left_2020_04_22_16_00_16_232.jpg,right_2020_04_22_16_00_16_232.jpg,1,1,0,26.60044
center_2020_04_22_16_00_16_295.jpg,left_2020_04_22_16_00_16_295.jpg,right_2020_04_22_16_00_16_295.jpg,1,1,0,25.90946
center_2020_04_22_16_00_16_373.jpg,left_2020_04_22_16_00_16_373.jpg,right_2020_04_22_16_00_16_373.jpg,0.8345869,1,0,26.10054
center_2020_04_22_16_00_16_460.jpg,left_2020_04_22_16_00_16_460.jpg,right_2020_04_22_16_00_16_460.jpg,0.5679505,1,0,26.42472
center_2020_04_22_16_00_16_564.jpg,left_2020_04_22_16_00_16_564.jpg,right_2020_04_22_16_00_16_564.jpg,0.2973148,1,0,26.93031
center_2020_04_22_16_00_16_644.jpg,left_2020_04_22_16_00_16_644.jpg,right_2020_04_22_16_00_16_644.jpg,0.01773252,1,0,27.59129
center_2020_04_22_16_00_16_745.jpg,left_2020_04_22_16_00_16_745.jpg,right_2020_04_22_16_00_16_745.jpg,0,1,0,27.65609
center_2020_04_22_16_00_16_831.jpg,left_2020_04_22_16_00_16_831.jpg,right_2020_04_22_16_00_16_831.jpg,0,1,0,28.31521
center_2020_04_22_16_00_16_909.jpg,left_2020_04_22_16_00_16_909.jpg,right_2020_04_22_16_00_16_909.jpg,0,1,0,28.91034
center_2020_04_22_16_00_17_010.jpg,left_2020_04_22_16_00_17_010.jpg,right_2020_04_22_16_00_17_010.jpg,0,1,0,26.08864
center_2020_04_22_16_00_17_096.jpg,left_2020_04_22_16_00_17_096.jpg,right_2020_04_22_16_00_17_096.jpg,-0.15,1,0,26.24614
center_2020_04_22_16_00_17_184.jpg,left_2020_04_22_16_00_17_184.jpg,right_2020_04_22_16_00_17_184.jpg,-0.4,1,0,24.0827
center_2020_04_22_16_00_17_270.jpg,left_2020_04_22_16_00_17_270.jpg,right_2020_04_22_16_00_17_270.jpg,-0.6000001,1,0,23.08438
center_2020_04_22_16_00_17_349.jpg,left_2020_04_22_16_00_17_349.jpg,right_2020_04_22_16_00_17_349.jpg,-0.8000001,1,0,23.98222
center_2020_04_22_16_00_17_430.jpg,left_2020_04_22_16_00_17_430.jpg,right_2020_04_22_16_00_17_430.jpg,-0.8348673,1,0,24.90998
center_2020_04_22_16_00_17_509.jpg,left_2020_04_22_16_00_17_509.jpg,right_2020_04_22_16_00_17_509.jpg,-0.592047,1,0,25.74976
center_2020_04_22_16_00_17_589.jpg,left_2020_04_22_16_00_17_589.jpg,right_2020_04_22_16_00_17_589.jpg,-0.3632988,1,0,26.51986
center_2020_04_22_16_00_17_670.jpg,left_2020_04_22_16_00_17_670.jpg,right_2020_04_22_16_00_17_670.jpg,-0.124704,1,0,27.31243
center_2020_04_22_16_00_17_749.jpg,left_2020_04_22_16_00_17_749.jpg,right_2020_04_22_16_00_17_749.jpg,0,1,0,28.11557
center_2020_04_22_16_00_17_836.jpg,left_2020_04_22_16_00_17_836.jpg,right_2020_04_22_16_00_17_836.jpg,0,1,0,29.17274
center_2020_04_22_16_00_17_899.jpg,left_2020_04_22_16_00_17_899.jpg,right_2020_04_22_16_00_17_899.jpg,0,1,0,30.46736
center_2020_04_22_16_00_17_984.jpg,left_2020_04_22_16_00_17_984.jpg,right_2020_04_22_16_00_17_984.jpg,0.2,1,0,30.46848
center_2020_04_22_16_00_18_067.jpg,left_2020_04_22_16_00_18_067.jpg,right_2020_04_22_16_00_18_067.jpg,0.3349902,1,0,30.08043
center_2020_04_22_16_00_18_150.jpg,left_2020_04_22_16_00_18_150.jpg,right_2020_04_22_16_00_18_150.jpg,0.07752448,1,0,30.16101
center_2020_04_22_16_00_18_233.jpg,left_2020_04_22_16_00_18_233.jpg,right_2020_04_22_16_00_18_233.jpg,0,1,0,30.30209
center_2020_04_22_16_00_18_311.jpg,left_2020_04_22_16_00_18_311.jpg,right_2020_04_22_16_00_18_311.jpg,0,1,0,30.07977
center_2020_04_22_16_00_18_396.jpg,left_2020_04_22_16_00_18_396.jpg,right_2020_04_22_16_00_18_396.jpg,0,1,0,30.21621
center_2020_04_22_16_00_18_486.jpg,left_2020_04_22_16_00_18_486.jpg,right_2020_04_22_16_00_18_486.jpg,0.1,1,0,29.31258
center_2020_04_22_16_00_18_560.jpg,left_2020_04_22_16_00_18_560.jpg,right_2020_04_22_16_00_18_560.jpg,0.3,1,0,30.06389
center_2020_04_22_16_00_18_650.jpg,left_2020_04_22_16_00_18_650.jpg,right_2020_04_22_16_00_18_650.jpg,0.4653168,1,0,29.60425
center_2020_04_22_16_00_18_739.jpg,left_2020_04_22_16_00_18_739.jpg,right_2020_04_22_16_00_18_739.jpg,0.1972995,1,0,29.94844
center_2020_04_22_16_00_18_831.jpg,left_2020_04_22_16_00_18_831.jpg,right_2020_04_22_16_00_18_831.jpg,0,1,0,30.32731
center_2020_04_22_16_00_18_921.jpg,left_2020_04_22_16_00_18_921.jpg,right_2020_04_22_16_00_18_921.jpg,0,1,0,30.12796
center_2020_04_22_16_00_19_018.jpg,left_2020_04_22_16_00_19_018.jpg,right_2020_04_22_16_00_19_018.jpg,0,1,0,30.18822
center_2020_04_22_16_00_19_089.jpg,left_2020_04_22_16_00_19_089.jpg,right_2020_04_22_16_00_19_089.jpg,-0.1,1,0,30.18804
center_2020_04_22_16_00_19_173.jpg,left_2020_04_22_16_00_19_173.jpg,right_2020_04_22_16_00_19_173.jpg,-0.3,1,0,30.16893
center_2020_04_22_16_00_19_245.jpg,left_2020_04_22_16_00_19_245.jpg,right_2020_04_22_16_00_19_245.jpg,-0.2631438,1,0,30.18069
center_2020_04_22_16_00_19_333.jpg,left_2020_04_22_16_00_19_333.jpg,right_2020_04_22_16_00_19_333.jpg,-0.002072413,1,0,30.18775
center_2020_04_22_16_00_19_423.jpg,left_2020_04_22_16_00_19_423.jpg,right_2020_04_22_16_00_19_423.jpg,0,1,0,30.18976
center_2020_04_22_16_00_19_511.jpg,left_2020_04_22_16_00_19_511.jpg,right_2020_04_22_16_00_19_511.jpg,-0.15,1,0,30.18645
center_2020_04_22_16_00_19_602.jpg,left_2020_04_22_16_00_19_602.jpg,right_2020_04_22_16_00_19_602.jpg,-0.35,1,0,30.16574
center_2020_04_22_16_00_19_696.jpg,left_2020_04_22_16_00_19_696.jpg,right_2020_04_22_16_00_19_696.jpg,-0.1678854,1,0,30.19106
center_2020_04_22_16_00_19_787.jpg,left_2020_04_22_16_00_19_787.jpg,right_2020_04_22_16_00_19_787.jpg,0,1,0,30.18902
center_2020_04_22_16_00_19_864.jpg,left_2020_04_22_16_00_19_864.jpg,right_2020_04_22_16_00_19_864.jpg,0,1,0,30.18999
center_2020_04_22_16_00_19_950.jpg,left_2020_04_22_16_00_19_950.jpg,right_2020_04_22_16_00_19_950.jpg,0,1,0,30.19038
center_2020_04_22_16_00_20_040.jpg,left_2020_04_22_16_00_20_040.jpg,right_2020_04_22_16_00_20_040.jpg,0,1,0,30.19024
center_2020_04_22_16_00_20_124.jpg,left_2020_04_22_16_00_20_124.jpg,right_2020_04_22_16_00_20_124.jpg,0,1,0,30.19044
center_2020_04_22_16_00_20_215.jpg,left_2020_04_22_16_00_20_215.jpg,right_2020_04_22_16_00_20_215.jpg,0,1,0,30.19031
center_2020_04_22_16_00_20_300.jpg,left_2020_04_22_16_00_20_300.jpg,right_2020_04_22_16_00_20_300.jpg,0,1,0,30.19029
center_2020_04_22_16_00_20_372.jpg,left_2020_04_22_16_00_20_372.jpg,right_2020_04_22_16_00_20_372.jpg,0,1,0,30.19042
center_2020_04_22_16_00_20_451.jpg,left_2020_04_22_16_00_20_451.jpg,right_2020_04_22_16_00_20_451.jpg,0.2,1,0,30.17991
center_2020_04_22_16_00_20_541.jpg,left_2020_04_22_16_00_20_541.jpg,right_2020_04_22_16_00_20_541.jpg,0,1,0,30.19005
center_2020_04_22_16_00_20_639.jpg,left_2020_04_22_16_00_20_639.jpg,right_2020_04_22_16_00_20_639.jpg,0,1,0,30.1902
center_2020_04_22_16_00_20_714.jpg,left_2020_04_22_16_00_20_714.jpg,right_2020_04_22_16_00_20_714.jpg,0.2,1,0,30.18127
center_2020_04_22_16_00_20_803.jpg,left_2020_04_22_16_00_20_803.jpg,right_2020_04_22_16_00_20_803.jpg,0.3220038,1,0,30.17061
center_2020_04_22_16_00_20_891.jpg,left_2020_04_22_16_00_20_891.jpg,right_2020_04_22_16_00_20_891.jpg,0.06385198,1,0,30.19026
center_2020_04_22_16_00_20_979.jpg,left_2020_04_22_16_00_20_979.jpg,right_2020_04_22_16_00_20_979.jpg,0.05,1,0,29.47456
center_2020_04_22_16_00_21_069.jpg,left_2020_04_22_16_00_21_069.jpg,right_2020_04_22_16_00_21_069.jpg,0.3,1,0,30.16843
center_2020_04_22_16_00_21_173.jpg,left_2020_04_22_16_00_21_173.jpg,right_2020_04_22_16_00_21_173.jpg,0.5000001,1,0,29.50253
